"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","phi"
"1325","World","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1963",1
"1326","World","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1963",1
"1327","World","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1963",1
"1328","World","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1963",1
"1329","World","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1963",1
"1330","World","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1963",1
"1331","World","PCM","E","Final","ktoe","Industry static gasoline engines","MD","phi.u",NA,"1963",1
"1332","World","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1963",1
"1333","World","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1963",1
"1334","World","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1963",1
"1335","World","PCM","E","Final","ktoe","Natural gas vehicles","MD","phi.u",NA,"1963",1
"1336","World","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1963",1
"1337","World","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1963",1
"1338","World","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1963",1
"1339","World","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1963",0.9
"1340","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"1963",0.840829618556976
"1341","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"1963",0.797610562400299
"1342","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"1963",0.797610562400299
"1343","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"1963",0.765817067902447
"1344","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"1963",0.765817067902447
"1345","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"1963",0.72217304197922
"1346","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"1963",0.72217304197922
"1347","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1963",0.658535188684648
"1348","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"1963",0.658535188684648
"1349","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.550.C","phi.u",NA,"1963",0.637793840733767
"1350","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","phi.u",NA,"1963",0.614369785940633
"1351","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","phi.u",NA,"1963",0.614369785940633
"1352","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1963",0.369861566099546
"1353","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1963",0.369861566099546
"1354","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","phi.u",NA,"1963",0.295403521209973
"1355","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","phi.u",NA,"1963",0.295403521209973
"1356","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","phi.u",NA,"1963",0.241638051634236
"1357","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","phi.u",NA,"1963",0.241638051634236
"1358","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1963",0.200991558354549
"1359","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1963",0.200991558354549
"1360","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","phi.u",NA,"1963",0.200991558354549
"1361","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","phi.u",NA,"1963",0.0773634535045644
"1362","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1963",0.0167700821734027
"1363","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1963",0.0167700821734027
"1364","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1963",0.0167700821734027
"1365","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1963",0.0167700821734027
"1366","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1963",0.0167700821734027
"1367","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","phi.u",NA,"1963",1
"1368","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","phi.u",NA,"1963",1
"1369","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","phi.u",NA,"1963",1
"1370","World","PCM","E","Final","ktoe","Non-energy","Biogases","phi.u",NA,"1963",1
"1371","World","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1963",1
"1372","World","PCM","E","Final","ktoe","Non-energy","BKB","phi.u",NA,"1963",1
"1373","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","phi.u",NA,"1963",1
"1374","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","phi.u",NA,"1963",1
"1375","World","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1963",1
"1376","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1963",1
"1377","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1963",1
"1378","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1963",1
"1379","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1963",1
"1380","World","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1963",1
"1381","World","PCM","E","Final","ktoe","Non-energy","Ethane","phi.u",NA,"1963",1
"1382","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1963",1
"1383","World","PCM","E","Final","ktoe","Non-energy","Gas coke","phi.u",NA,"1963",1
"1384","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","phi.u",NA,"1963",1
"1385","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1963",1
"1386","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","phi.u",NA,"1963",1
"1387","World","PCM","E","Final","ktoe","Non-energy","Heat","phi.u",NA,"1963",1
"1388","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","phi.u",NA,"1963",1
"1389","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","phi.u",NA,"1963",1
"1390","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1963",1
"1391","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","phi.u",NA,"1963",0.0335401643468053
"1392","World","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1963",1
"1393","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1963",1
"1394","World","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1963",1
"1395","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1963",1
"1396","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","phi.u",NA,"1963",1
"1397","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","phi.u",NA,"1963",1
"1398","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","phi.u",NA,"1963",1
"1399","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1963",1
"1400","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1963",1
"1401","World","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1963",1
"1402","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","phi.u",NA,"1963",1
"1403","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1963",1
"1404","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1963",1
"1405","World","PCM","E","Final","ktoe","Non-energy","Peat","phi.u",NA,"1963",1
"1406","World","PCM","E","Final","ktoe","Non-energy","Peat products","phi.u",NA,"1963",1
"1407","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1963",1
"1408","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","phi.u",NA,"1963",1
"1409","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","phi.u",NA,"1963",1
"1410","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1963",1
"1411","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","phi.u",NA,"1963",1
"1412","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1963",1
"1413","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1964",NA
"1414","CHN","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1964",NA
"1415","CHN","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1964",NA
"1416","CHN","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1964",NA
"1417","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1964",NA
"1418","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1964",NA
"1419","CHN","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1964",NA
"1420","CHN","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1964",NA
"1421","CHN","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1964",NA
"1422","CHN","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1964",NA
"1423","CHN","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1964",NA
"1424","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1964",NA
"1425","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1964",NA
"1426","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1964",NA
"1427","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1964",NA
"1428","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","phi.u",NA,"1964",NA
"1429","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","phi.u",NA,"1964",NA
"1430","CHN","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1964",NA
"1431","CHN","PCM","E","Final","ktoe","Town gas light","Light","phi.u",NA,"1964",NA
"1432","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","phi.u",NA,"1964",NA
"1433","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1964",NA
"1434","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","phi.u",NA,"1964",NA
"1435","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1964",NA
"1436","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1964",NA
"1437","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","phi.u",NA,"1964",NA
"1438","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1964",NA
"1439","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1964",NA
"1440","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","phi.u",NA,"1964",NA
"1441","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","phi.u",NA,"1964",NA
"1442","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","phi.u",NA,"1964",NA
"1443","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","phi.u",NA,"1964",NA
"1444","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","phi.u",NA,"1964",NA
"1445","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","phi.u",NA,"1964",NA
"1446","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","phi.u",NA,"1964",NA
"1447","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","phi.u",NA,"1964",NA
"1448","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","phi.u",NA,"1964",NA
"1449","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","phi.u",NA,"1964",NA
"1450","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","phi.u",NA,"1964",NA
"1451","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","phi.u",NA,"1964",NA
"1452","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","phi.u",NA,"1964",NA
"1453","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","phi.u",NA,"1964",NA
"1454","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","phi.u",NA,"1964",NA
"1455","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","phi.u",NA,"1964",NA
"1456","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","phi.u",NA,"1964",NA
"1457","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","phi.u",NA,"1964",NA
"1458","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","phi.u",NA,"1964",NA
"1459","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","phi.u",NA,"1964",NA
"1460","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","phi.u",NA,"1964",NA
"1461","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","phi.u",NA,"1964",NA
"1462","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","phi.u",NA,"1964",NA
"1463","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","phi.u",NA,"1964",NA
"1464","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","phi.u",NA,"1964",NA
"1465","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","phi.u",NA,"1964",NA
"1466","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","phi.u",NA,"1964",NA
"1467","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","phi.u",NA,"1964",NA
"1468","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","phi.u",NA,"1964",NA
"1469","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","phi.u",NA,"1964",NA
"1470","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","phi.u",NA,"1964",NA
"1471","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","phi.u",NA,"1964",NA
"1472","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","phi.u",NA,"1964",NA
"1473","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","phi.u",NA,"1964",NA
"1474","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","phi.u",NA,"1964",NA
"1475","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","phi.u",NA,"1964",NA
"1476","ESP","PCM","E","Final","ktoe","Diesel cars","MD","phi.u",NA,"1964",1
"1477","ESP","PCM","E","Final","ktoe","Petrol cars","MD","phi.u",NA,"1964",1
"1478","ESP","PCM","E","Final","ktoe","Boat engines","MD","phi.u",NA,"1964",1
"1479","ESP","PCM","E","Final","ktoe","Diesel trains","MD","phi.u",NA,"1964",1
"1480","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","phi.u",NA,"1964",1
"1481","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","phi.u",NA,"1964",1
"1482","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","phi.u",NA,"1964",1
"1483","ESP","PCM","E","Final","ktoe","Tractors","MD","phi.u",NA,"1964",1
"1484","ESP","PCM","E","Final","ktoe","Airplanes","MD","phi.u",NA,"1964",1
"1485","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","phi.u",NA,"1964",1
"1486","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","phi.u",NA,"1964",1
"1487","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","phi.u",NA,"1964",1
"1488","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","phi.u",NA,"1964",1
"1489","ESP","PCM","E","Final","ktoe","Steam boats","MD","phi.u",NA,"1964",1
"1490","ESP","PCM","E","Final","ktoe","Electric trains","MD","phi.u",NA,"1964",1
"1491","ESP","PCM","E","Final","ktoe","Mining engines","MD","phi.u",NA,"1964",1
"1492","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","phi.u",NA,"1964",1
"1493","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","phi.u",NA,"1964",1
"1494","ESP","PCM","E","Final","ktoe","Electric cars","MD","phi.u",NA,"1964",1
"1495","ESP","PCM","E","Final","ktoe","Electric lights","Light","phi.u",NA,"1964",1
"1496","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","phi.u",NA,"1964",0.840829618556976
"1497","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","phi.u",NA,"1964",0.797610562400299
"1498","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","phi.u",NA,"1964",0.797610562400299
"1499","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","phi.u",NA,"1964",0.765817067902447
"1500","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","phi.u",NA,"1964",0.765817067902447
"1501","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","phi.u",NA,"1964",0.72217304197922
"1502","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","phi.u",NA,"1964",0.72217304197922
"1503","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","phi.u",NA,"1964",0.658535188684648
"1504","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","phi.u",NA,"1964",0.658535188684648
"1505","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","phi.u",NA,"1964",0.369861566099546
"1506","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","phi.u",NA,"1964",0.369861566099546
"1507","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","phi.u",NA,"1964",0.200991558354549
"1508","ESP","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","phi.u",NA,"1964",0.200991558354549
