"","Country","Method","Energy.type","Last.stage","Unit","Machine","Eu.product","Quantity","Maximum.values","Year","eta"
"7662","PRT","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"1981",1
"7663","PRT","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.50.C","eta.fu",NA,"1981",0.529426169910582
"7664","PRT","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1981",1e-06
"7665","PRT","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1981",1e-06
"7666","PRT","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1981",1e-06
"7667","PRT","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1981",1e-06
"7668","PRT","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1981",1e-06
"7669","PRT","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1981",1e-06
"7670","PRT","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1981",1e-06
"7671","PRT","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1981",1e-06
"7672","PRT","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1981",1e-06
"7673","PRT","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1981",1e-06
"7674","PRT","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1981",1e-06
"7675","World","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1981",0.157653338717787
"7676","World","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1981",0.197066673397234
"7677","World","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1981",0.8525
"7678","World","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1981",0.193072481062017
"7679","World","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1981",0.13917865347379
"7680","World","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1981",0.261
"7681","World","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1981",0.0985333366986169
"7682","World","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"1981",0.697196159647326
"7683","World","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1981",0.726249999999999
"7684","World","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1981",0.826249999999999
"7685","World","PCM","E","Final","ktoe","Industry static gasoline engines","MD","eta.fu",NA,"1981",0.261
"7686","World","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1981",0.13917865347379
"7687","World","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1981",0.0229807040869557
"7688","World","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1981",0.157653338717787
"7689","World","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"1981",0.197066673397234
"7690","World","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1981",0.17736000605751
"7691","World","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1981",0.13518061227621
"7692","World","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1981",0.13518061227621
"7693","World","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1981",0.05
"7694","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"1981",0.895563949103633
"7695","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"1981",0.411628798869347
"7696","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"1981",0.895563949103633
"7697","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"1981",0.411628798869347
"7698","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"1981",0.895563949103633
"7699","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"1981",0.411628798869347
"7700","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"1981",0.895563949103633
"7701","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1981",0.411628798869347
"7702","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1981",0.895563949103633
"7703","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.550.C","eta.fu",NA,"1981",0.411628798869347
"7704","World","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.500.C","eta.fu",NA,"1981",0.411628798869347
"7705","World","PCM","E","Final","ktoe","Industrial electric heaters","HTH.500.C","eta.fu",NA,"1981",0.895563949103633
"7706","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1981",0.411628798869347
"7707","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1981",0.895563949103633
"7708","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.150.C","eta.fu",NA,"1981",0.411628798869347
"7709","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.150.C","eta.fu",NA,"1981",0.895563949103633
"7710","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.120.C","eta.fu",NA,"1981",0.411628798869347
"7711","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.120.C","eta.fu",NA,"1981",0.895563949103633
"7712","World","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1981",0.567
"7713","World","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1981",0.567
"7714","World","PCM","E","Final","ktoe","Industrial heat/furnace","NTH.100.C","eta.fu",NA,"1981",0.567
"7715","World","PCM","E","Final","ktoe","Heat T assignment","LTH.50.C","eta.fu",NA,"1981",1
"7716","World","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1981",0.567
"7717","World","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"1981",0.567
"7718","World","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"1981",1
"7719","World","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1981",0.567
"7720","World","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"1981",0.567
"7721","World","PCM","E","Final","ktoe","Non-energy","Additives/blending components [of Oil and gas extraction]","eta.fu",NA,"1981",1e-06
"7722","World","PCM","E","Final","ktoe","Non-energy","Anthracite [of Coal mines]","eta.fu",NA,"1981",1e-06
"7723","World","PCM","E","Final","ktoe","Non-energy","Aviation gasoline","eta.fu",NA,"1981",1e-06
"7724","World","PCM","E","Final","ktoe","Non-energy","Biogases","eta.fu",NA,"1981",1e-06
"7725","World","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1981",1e-06
"7726","World","PCM","E","Final","ktoe","Non-energy","BKB","eta.fu",NA,"1981",1e-06
"7727","World","PCM","E","Final","ktoe","Non-energy","Blast furnace gas","eta.fu",NA,"1981",1e-06
"7728","World","PCM","E","Final","ktoe","Non-energy","Brown coal (if no detail) [of Coal mines]","eta.fu",NA,"1981",1e-06
"7729","World","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1981",1e-06
"7730","World","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1981",1e-06
"7731","World","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"1981",1e-06
"7732","World","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"1981",1e-06
"7733","World","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"1981",1e-06
"7734","World","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1981",1e-06
"7735","World","PCM","E","Final","ktoe","Non-energy","Ethane","eta.fu",NA,"1981",1e-06
"7736","World","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1981",1e-06
"7737","World","PCM","E","Final","ktoe","Non-energy","Gas coke","eta.fu",NA,"1981",1e-06
"7738","World","PCM","E","Final","ktoe","Non-energy","Gas works gas","eta.fu",NA,"1981",1e-06
"7739","World","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1981",1e-06
"7740","World","PCM","E","Final","ktoe","Non-energy","Hard coal (if no detail) [of Coal mines]","eta.fu",NA,"1981",1e-06
"7741","World","PCM","E","Final","ktoe","Non-energy","Heat","eta.fu",NA,"1981",1e-06
"7742","World","PCM","E","Final","ktoe","Non-energy","Kerosene type jet fuel excl. biofuels","eta.fu",NA,"1981",1e-06
"7743","World","PCM","E","Final","ktoe","Non-energy","Lignite [of Coal mines]","eta.fu",NA,"1981",1e-06
"7744","World","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1981",1e-06
"7745","World","PCM","E","Final","ktoe","Air conditioners","LTC.15.C","eta.fu",NA,"1981",0.777499999999999
"7746","World","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1981",1e-06
"7747","World","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"1981",1e-06
"7748","World","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1981",1e-06
"7749","World","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1981",1e-06
"7750","World","PCM","E","Final","ktoe","Non-energy","Natural gas liquids [of Oil and gas extraction]","eta.fu",NA,"1981",1e-06
"7751","World","PCM","E","Final","ktoe","Non-energy","Non-specified primary biofuels and waste","eta.fu",NA,"1981",1e-06
"7752","World","PCM","E","Final","ktoe","Non-energy","Oil shale and oil sands [of Oil and gas extraction]","eta.fu",NA,"1981",1e-06
"7753","World","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"1981",1e-06
"7754","World","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"1981",1e-06
"7755","World","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1981",1e-06
"7756","World","PCM","E","Final","ktoe","Non-energy","Other recovered gases","eta.fu",NA,"1981",1e-06
"7757","World","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1981",1e-06
"7758","World","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"1981",1e-06
"7759","World","PCM","E","Final","ktoe","Non-energy","Peat","eta.fu",NA,"1981",1e-06
"7760","World","PCM","E","Final","ktoe","Non-energy","Peat products","eta.fu",NA,"1981",1e-06
"7761","World","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1981",1e-06
"7762","World","PCM","E","Final","ktoe","Non-energy","Primary solid biofuels","eta.fu",NA,"1981",1e-06
"7763","World","PCM","E","Final","ktoe","Non-energy","Refinery feedstocks","eta.fu",NA,"1981",1e-06
"7764","World","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"1981",1e-06
"7765","World","PCM","E","Final","ktoe","Non-energy","Sub-bituminous coal [of Coal mines]","eta.fu",NA,"1981",1e-06
"7766","World","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1981",1e-06
"7767","CHN","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1982",0.6752
"7768","CHN","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1982",0.216861342606929
"7769","CHN","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1982",0.182173089358787
"7770","CHN","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1982",0.108430671303464
"7771","CHN","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1982",0.2448
"7772","CHN","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1982",0.0239088655586352
"7773","CHN","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1982",0.14064038563903
"7774","CHN","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1982",0.224235695326939
"7775","CHN","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1982",0.14064038563903
"7776","CHN","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1982",0.14064038563903
"7777","CHN","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1982",0.14064038563903
"7778","CHN","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1982",0.199517215982858
"7779","CHN","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1982",0.6576
"7780","CHN","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1982",0.6352
"7781","CHN","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1982",0.199517215982858
"7782","CHN","PCM","E","Final","ktoe","Industry static gas engines","MD","eta.fu",NA,"1982",0.2448
"7783","CHN","PCM","E","Final","ktoe","Steam (coal) boats","MD","eta.fu",NA,"1982",0.0239088655586352
"7784","CHN","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1982",0.0343000000000008
"7785","CHN","PCM","E","Final","ktoe","Town gas light","Light","eta.fu",NA,"1982",0.0102
"7786","CHN","PCM","E","Final","ktoe","Coal/Oil Light","Light","eta.fu",NA,"1982",0.027722741753805
"7787","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1982",0.2638929033887
"7788","CHN","PCM","E","Final","ktoe","Heat T assignment","HTH.600.C","eta.fu",NA,"1982",1
"7789","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.200.C","eta.fu",NA,"1982",0.2638929033887
"7790","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.200.C","eta.fu",NA,"1982",0.2638929033887
"7791","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.200.C","eta.fu",NA,"1982",1
"7792","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","MTH.100.C","eta.fu",NA,"1982",0.560862
"7793","CHN","PCM","E","Final","ktoe","Industrial electric heaters","MTH.100.C","eta.fu",NA,"1982",0.25
"7794","CHN","PCM","E","Final","ktoe","Heat T assignment","MTH.100.C","eta.fu",NA,"1982",1
"7795","CHN","PCM","E","Final","ktoe","Commercial electric heaters","MTH.100.C","eta.fu",NA,"1982",0.25
"7796","CHN","PCM","E","Final","ktoe","Domestic electric heaters","MTH.100.C","eta.fu",NA,"1982",0.25
"7797","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.50.C","eta.fu",NA,"1982",0.6752
"7798","CHN","PCM","E","Final","ktoe","Domestic heat/furnace","LTH.20.C","eta.fu",NA,"1982",0.7
"7799","CHN","PCM","E","Final","ktoe","Air conditioners","LTH.20.C","eta.fu",NA,"1982",0.6352
"7800","CHN","PCM","E","Final","ktoe","Commercial heat/furnace","LTH.20.C","eta.fu",NA,"1982",0.7
"7801","CHN","PCM","E","Final","ktoe","Industrial heat/furnace","LTH.20.C","eta.fu",NA,"1982",0.7
"7802","CHN","PCM","E","Final","ktoe","Domestic electric heaters","LTH.20.C","eta.fu",NA,"1982",0.7
"7803","CHN","PCM","E","Final","ktoe","Heat T assignment","LTH.20.C","eta.fu",NA,"1982",0.0431623678831568
"7804","CHN","PCM","E","Final","ktoe","Commercial electric heaters","LTH.20.C","eta.fu",NA,"1982",0.6752
"7805","CHN","PCM","E","Final","ktoe","Refrigerators","LTH.0.C","eta.fu",NA,"1982",0.6352
"7806","CHN","PCM","E","Final","ktoe","Non-energy","Bitumen","eta.fu",NA,"1982",1e-06
"7807","CHN","PCM","E","Final","ktoe","Non-energy","Coal tar","eta.fu",NA,"1982",1e-06
"7808","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven coke","eta.fu",NA,"1982",1e-06
"7809","CHN","PCM","E","Final","ktoe","Non-energy","Coke oven gas","eta.fu",NA,"1982",1e-06
"7810","CHN","PCM","E","Final","ktoe","Non-energy","Coking coal [of Coal mines]","eta.fu",NA,"1982",1e-06
"7811","CHN","PCM","E","Final","ktoe","Non-energy","Crude oil [of Oil and gas extraction]","eta.fu",NA,"1982",1e-06
"7812","CHN","PCM","E","Final","ktoe","Non-energy","Electricity","eta.fu",NA,"1982",1e-06
"7813","CHN","PCM","E","Final","ktoe","Electrolytic machines","Electrolysis","eta.fu",NA,"1982",0.8
"7814","CHN","PCM","E","Final","ktoe","Electronic devices","Electronics","eta.fu",NA,"1982",0.8
"7815","CHN","PCM","E","Final","ktoe","Non-energy","Fuel oil","eta.fu",NA,"1982",1e-06
"7816","CHN","PCM","E","Final","ktoe","Non-energy","Gas/diesel oil excl. biofuels","eta.fu",NA,"1982",1e-06
"7817","CHN","PCM","E","Final","ktoe","Non-energy","Liquefied petroleum gases (LPG)","eta.fu",NA,"1982",1e-06
"7818","CHN","PCM","E","Final","ktoe","Non-energy","Lubricants","eta.fu",NA,"1982",1e-06
"7819","CHN","PCM","E","Final","ktoe","Non-energy","Motor gasoline excl. biofuels","eta.fu",NA,"1982",1e-06
"7820","CHN","PCM","E","Final","ktoe","Non-energy","Naphtha","eta.fu",NA,"1982",1e-06
"7821","CHN","PCM","E","Final","ktoe","Non-energy","Natural gas [of Oil and gas extraction]","eta.fu",NA,"1982",1e-06
"7822","CHN","PCM","E","Final","ktoe","Non-energy","Other bituminous coal [of Coal mines]","eta.fu",NA,"1982",1e-06
"7823","CHN","PCM","E","Final","ktoe","Non-energy","Other kerosene","eta.fu",NA,"1982",1e-06
"7824","CHN","PCM","E","Final","ktoe","Non-energy","Other oil products","eta.fu",NA,"1982",1e-06
"7825","CHN","PCM","E","Final","ktoe","Non-energy","Paraffin waxes","eta.fu",NA,"1982",1e-06
"7826","CHN","PCM","E","Final","ktoe","Non-energy","Patent fuel","eta.fu",NA,"1982",1e-06
"7827","CHN","PCM","E","Final","ktoe","Non-energy","Petroleum coke","eta.fu",NA,"1982",1e-06
"7828","CHN","PCM","E","Final","ktoe","Non-energy","Refinery gas","eta.fu",NA,"1982",1e-06
"7829","CHN","PCM","E","Final","ktoe","Non-energy","White spirit & SBP","eta.fu",NA,"1982",1e-06
"7830","ESP","PCM","E","Final","ktoe","Diesel cars","MD","eta.fu",NA,"1982",0.198001350747365
"7831","ESP","PCM","E","Final","ktoe","Petrol cars","MD","eta.fu",NA,"1982",0.158401080597892
"7832","ESP","PCM","E","Final","ktoe","Boat engines","MD","eta.fu",NA,"1982",0.140504252547471
"7833","ESP","PCM","E","Final","ktoe","Diesel trains","MD","eta.fu",NA,"1982",0.140504252547471
"7834","ESP","PCM","E","Final","ktoe","Steam (coal) trains","MD","eta.fu",NA,"1982",0.0230319592792028
"7835","ESP","PCM","E","Final","ktoe","Domestic appliances","MD","eta.fu",NA,"1982",0.694841364466898
"7836","ESP","PCM","E","Final","ktoe","Industrial electric motors","MD","eta.fu",NA,"1982",0.83
"7837","ESP","PCM","E","Final","ktoe","Tractors","MD","eta.fu",NA,"1982",0.0990006753736825
"7838","ESP","PCM","E","Final","ktoe","Airplanes","MD","eta.fu",NA,"1982",0.194129919260972
"7839","ESP","PCM","E","Final","ktoe","Commercial electric motors","MD","eta.fu",NA,"1982",0.815
"7840","ESP","PCM","E","Final","ktoe","Domestic electric motors","MD","eta.fu",NA,"1982",0.715
"7841","ESP","PCM","E","Final","ktoe","Biodiesel cars","MD","eta.fu",NA,"1982",0.178201215672629
"7842","ESP","PCM","E","Final","ktoe","Industry static diesel engines","MD","eta.fu",NA,"1982",0.262
"7843","ESP","PCM","E","Final","ktoe","Steam boats","MD","eta.fu",NA,"1982",0.0230319592792028
"7844","ESP","PCM","E","Final","ktoe","Electric trains","MD","eta.fu",NA,"1982",0.135482113407075
"7845","ESP","PCM","E","Final","ktoe","Mining engines","MD","eta.fu",NA,"1982",0.262
"7846","ESP","PCM","E","Final","ktoe","Natural gas vehicles","MD","eta.fu",NA,"1982",0.198001350747365
"7847","ESP","PCM","E","Final","ktoe","Biogasoline cars","MD","eta.fu",NA,"1982",0.158401080597892
"7848","ESP","PCM","E","Final","ktoe","Electric cars","MD","eta.fu",NA,"1982",0.135482113407075
"7849","ESP","PCM","E","Final","ktoe","Electric lights","Light","eta.fu",NA,"1982",0.0256655929721816
"7850","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1600.C","eta.fu",NA,"1982",0.140723501843234
"7851","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1200.C","eta.fu",NA,"1982",0.427183887363263
"7852","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1200.C","eta.fu",NA,"1982",0.140723501843234
"7853","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.1000.C","eta.fu",NA,"1982",0.427183887363263
"7854","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.1000.C","eta.fu",NA,"1982",0.140723501843234
"7855","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.800.C","eta.fu",NA,"1982",0.427183887363263
"7856","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.800.C","eta.fu",NA,"1982",0.140723501843234
"7857","ESP","PCM","E","Final","ktoe","Industrial heat/furnace","HTH.600.C","eta.fu",NA,"1982",0.427183887363263
"7858","ESP","PCM","E","Final","ktoe","Industrial electric heaters","HTH.600.C","eta.fu",NA,"1982",0.140723501843234
